obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
1097.2534,0.0003,1097.25336,0.00020,9113.6647,40,,,35287.2244,44400.8898,6s2.6p.7s,"(1/2,1/2)*",1,6s2.6p.7p,"(1/2,1/2)",0,3,1,,,L50,
1102.2873,0.0008,1102.2881,0.0006,9072.045,4,,,48188.6296,57260.668,6s2.6p.7s,"(3/2,1/2)*",2,6s2.6p.11p,"(1/2,3/2)",2,5,5,,,L50,
1106.2248,0.0007,1106.2248,0.0008,9039.754,6,,,46328.6668,55368.421,6s2.6p.(2P*<1/2>).6d,2[5/2]*,3,6s2.6p.(2P*<1/2>).6f,2[7/2],4,7,9,,,L50,
1108.2141,0.0009,1108.2146,0.0008,9023.527,3,,,46328.6668,55352.190,6s2.6p.(2P*<1/2>).6d,2[5/2]*,3,6s2.6p.(2P*<1/2>).6f,2[5/2],3,7,7,,,L50,
1133.6187,0.0007,1133.6183,0.0003,8821.308,3,,,48188.6296,57009.9409,6s2.6p.7s,"(3/2,1/2)*",2,6s2.6p.7p,"(3/2,1/2)",1,5,3,,,L50,
1149.1902,0.0009,1149.18952,0.00023,8701.779,2,,,44809.3636,53511.1485,6s2.6p.7p,"(1/2,3/2)",2,6s2.6p.9s,"(1/2,1/2)*",1,5,3,,,L50,
1256.4807,0.0013,1256.48109,0.00014,7958.738,1,,,34959.9084,42918.6434,6s2.6p.7s,"(1/2,1/2)*",0,6s2.6p.7p,"(1/2,1/2)",1,1,3,,,L50,
1349.90,0.04,1349.899,0.005,7407.96,,,,45443.1710,52851.13,6s2.6p.(2P*<1/2>).6d,2[5/2]*,2,6s2.6p.(2P*<1/2>).5f,2[7/2],3,5,7,,,L50,
1350.19,0.04,1350.1420,0.0003,7406.37,,,,45443.1710,52849.7991,6s2.6p.(2P*<1/2>).6d,2[5/2]*,2,6s2.6p.(2P*<1/2>).5f,2[5/2],2,5,5,,,L50,
1351.63,0.04,1351.598,0.009,7398.48,,,,45443.1710,52841.82,6s2.6p.(2P*<1/2>).6d,2[5/2]*,2,6s2.6p.(2P*<1/2>).5f,2[5/2],3,5,7,,,L50,
1472.68,0.04,1472.690,0.007,6790.33,,,,46060.8364,52851.13,6s2.6p.(2P*<1/2>).6d,2[3/2]*,2,6s2.6p.(2P*<1/2>).5f,2[7/2],3,5,7,,,L50,
