Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3d2.(3F).4s.4p.(3P*),1F*,3,7,,70936.130,,0.003,,  75         :    17  3d3.(2F).4p          1F*      ,L20009
3d3.(4F).4d,e 5H,3,7,,72448.6001,,0.0019,,  98                                                ,L20009
3d3.(4F).4d,e 5H,4,9,,72551.2964,,0.0018,,  98                                                ,L20009
3d3.(4F).4d,e 5H,5,11,,72680.855,,0.003,,  98                                                ,L20009
3d3.(4F).4d,e 5H,6,13,,72837.5795,,0.0024,,  98                                                ,L20009
3d3.(4F).4d,e 5H,7,15,,73021.1428,,0.0022,,  99                                                ,L20009
3d3.(4F).4d,e 5P,1,3,,72518.624,,0.003,,  99                                                ,L20009
3d3.(4F).4d,e 5P,2,5,,72674.9214,,0.0015,,  98                                                ,L20009
3d3.(4F).4d,e 5P,3,7,,72908.9974,,0.0015,,  98                                                ,L20009
3d3.(4F).4d,5F,1,3,,72839.3466,,0.0021,,  91         :     7  3d3.(4F).4d          3D       ,L20009
3d3.(4F).4d,5F,2,5,,73027.3122,,0.0015,,  69         :    28  3d3.(4F).4d          5G       ,L20009
3d3.(4F).4d,5F,3,7,,73146.3451,,0.0014,,  61         :    37  3d3.(4F).4d          5G       ,L20009
3d3.(4F).4d,5F,4,9,,73279.3426,,0.0018,,  57         :    41  3d3.(4F).4d          5G       ,L20009
