Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
2s2.2p.(2P*<3/2>).7f,2[9/2],5,11,[,88641.4,],0.4,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).7f,2[9/2],4,9,[,88641.5,],0.4,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).7f,2[3/2],2,5,,88645.36,,0.07,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).7f,2[3/2],1,3,,88645.37,,0.07,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).7d,2[1/2]*,1,3,,88646.9,,0.3,,  76         :    11  2s2.2p.(2P*<3/2>).7d  2[3/2]* ,L20057
2s2.2p.(2P*<3/2>).7d,2[1/2]*,0,1,,88648.4,,1.7,,  96                                                ,L20057
2s2.2p.(2P*<1/2>).8p,2[3/2],1,3,,88767.03,,0.06,,  79         :    17  2s2.2p.(2P*<1/2>).8p  2[1/2]  ,L20057
2s2.2p.(2P*<1/2>).8p,2[1/2],2,5,[,88789,],5,,  77         :    21  2s2.2p.(2P*<3/2>).8p  2[5/2]  ,L20057
2s2.2p.(2P*<1/2>).8p,2[1/2],1,3,,88790.86,,0.04,,  69         :    19  2s2.2p.(2P*<1/2>).8p  2[3/2]  ,L20057
2s2.2p.(2P*<3/2>).8p,2[5/2],3,7,,88836.15,,0.04,,  98                                                ,L20057
2s2.2p.(2P*<3/2>).8p,2[5/2],2,5,,88913.57,,0.04,,  61         :    13  2s2.2p.(2P*<1/2>).8p  2[3/2]  ,L20057
2s2.2p.(2P*<3/2>).8p,2[3/2],2,5,,88874.00,,0.03,,  87         :     7  2s2.2p.(2P*<3/2>).8p  2[5/2]  ,L20057
2s2.2p.(2P*<3/2>).8p,2[1/2],0,1,,88960.65,,0.04,,  42         :    20  2s2.2p.(2P*<3/2>).9p  2[1/2]  ,L20057
2s2.2p.(2P*<1/2>).8d,2[5/2]*,2,5,,89054.17,,0.04,,  67         :    24  2s2.2p.(2P*<1/2>).8d  2[3/2]* ,L20057
2s2.2p.(2P*<1/2>).8d,2[5/2]*,3,7,,89081.96,,0.19,,  98                                                ,L20057
2s2.2p.(2P*<1/2>).8d,2[3/2]*,2,5,,89081.3,,2.1,,  62         :    32  2s2.2p.(2P*<1/2>).8d  2[5/2]* ,L20057
2s2.2p.(2P*<1/2>).8d,2[3/2]*,1,3,,89091.25,,0.12,,  89         :     8  2s2.2p.(2P*<1/2>).9s  2[1/2]* ,L20057
