obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
232.15418,232.15411,0.00011,43074.822,7,,,11301.024,54375.859,5d3.6s2,4F,5/2,,,5/2,6,6,,,L11762,
232.17199,232.17197,0.00004,43071.517,17,,,26929.008,70000.529,5d4.(1I).6s,2I,11/2,5d3.(2H).6s.(3H).6p,4H*,13/2,12,14,,,L11762,
232.2330,232.23326,0.00108,43060.20,5,,,29341.426,72401.581,,,9/2,,,9/2,10,10,,,L6520,
232.25141,232.25127,0.00038,43056.789,2,,,19276.431,62333.247,,,5/2,,,5/2,6,6,,,L11762,
232.2853,232.28497,0.00108,43050.50,9d,,,19403.991,62454.559,,,1/2,,,3/2,2,4,,,L6520,
232.32772,232.32765,0.00022,43042.647,3,,,24804.612,67847.271,,,7/2,,,9/2,8,10,,,L11762,
232.34226,232.34230,0.00005,43039.953,15,,,14967.745,58007.690,,,5/2,,,3/2,6,4,,,L11762,
232.374667,232.374677,0.000011,43033.9508,95,,,6147.085,49181.034,5d4.(5D).6s,6D,9/2,,,9/2,10,10,,,L11762,
232.382562,232.382561,0.000011,43032.4888,66,,,28187.578,71220.067,5d4.(1I).6s,2I,13/2,5d4.(1I).6p,2I*,13/2,14,14,,,L11762,
232.49009,232.49008,0.00011,43012.585,8,,,23803.702,66816.290,,,7/2,,,9/2,8,10,,,L11762,
232.49992,232.500079,0.000162,43010.768,5,,,7420.261,50430.999,5d5,6S,5/2,,,3/2,6,4,,,L11762,
232.5421,232.54234,0.00108,43002.97,5,,,3172.473,46175.395,5d4.(5D).6s,6D,5/2,,,7/2,6,8,,,L6520,
232.54890,232.548892,0.000065,43001.709,12,,,13411.939,56413.649,5d3.6s2,4F,7/2,,,9/2,8,10,,,L11762,
232.55809,232.55812,0.00011,43000.009,7,,,31446.928,74446.931,,,7/2,,,9/2,8,10,,,L11762,
232.680308,232.680308,0.000005,42977.4229,258,,,6147.085,49124.508,5d4.(5D).6s,6D,9/2,,,7/2,10,8,,,L11762,
232.82909,232.82910,0.00016,42949.960,5,,,20039.682,62989.639,,,7/2,,,5/2,8,6,,,L11762,
232.89387,232.89369,0.00038,42938.012,2,,,27273.753,70211.800,,,7/2,,,7/2,8,8,,,L11762,
232.90272,232.902711,0.000022,42936.382,42,4.74e+07,B,1518.829,44455.212,5d4.(5D).6s,6D,3/2,5d3.(4F).6s.(5F).6p,6F*,1/2,4,2,,T7162,L11762,
233.04051,233.040539,0.000027,42910.995,26,,,13173.337,56084.326,5d4.(5D).6s,4D,1/2,,,3/2,2,4,,,L11762,
233.15996,233.15994,0.00007,42889.010,10,,,14967.745,57856.759,,,5/2,,,5/2,6,6,,,L11762,
233.24804,233.247935,0.000218,42872.814,4,,,14857.160,57729.994,,,9/2,,,7/2,10,8,,,L11762,
233.25188,233.251966,0.000272,42872.108,3,1.03e+06,B,7420.261,50292.354,5d5,6S,5/2,5d3.(4F).6s.(5F).6p,6D*,5/2,6,6,,T7162,L11762,
233.27732,233.27725,0.00011,42867.434,6,,,28377.585,71245.032,,,11/2,,,9/2,12,10,,,L11762,
233.31279,233.31266,0.00027,42860.917,3,,,23955.349,66816.290,,,11/2,,,9/2,12,10,,,L11762,
233.35349,233.35345,0.00006,42853.442,12,,,16589.603,59443.051,,,7/2,,,5/2,8,6,,,L11762,
233.38472,233.384603,0.000054,42847.706,14,,,10592.485,53440.213,,,3/2,,,1/2,4,2,,,L11762,
233.3902,233.39264,0.00109,42846.71,15?,,,16553.087,59399.339,5d4.(3H).6s,4H,9/2,,,9/2,10,10,,,L6520,
233.4124,233.41318,0.00109,42842.63,5,,,28377.585,71220.067,,,11/2,5d4.(1I).6p,2I*,13/2,12,14,,,L6520,
233.42689,233.426911,0.000109,42839.965,9,,,15146.977,57986.939,5d4.(3H).6s,4H,7/2,,,9/2,8,10,,,L11762,
233.43100,233.43103,0.00007,42839.211,11,,,29341.426,72180.632,,,9/2,,,11/2,10,12,,,L11762,
233.44869,233.448747,0.000163,42835.966,86p,1.71e+07,B,1518.829,44354.784,5d4.(5D).6s,6D,3/2,,,5/2,4,6,,T7162,L11762,
233.4601,233.46042,0.00109,42833.88,5,,,26226.897,69060.711,,,5/2,,,5/2,6,6,,,L6520,
233.47820,233.478125,0.000082,42830.551,9,,,10592.485,53423.050,,,3/2,,,3/2,4,4,,,L11762,
233.4962,233.49545,0.00109,42827.25,5,,,25672.099,68499.486,,,5/2,,,3/2,6,4,,,L6520,
233.5075,233.50657,0.00109,42825.18,5,,,8711.274,51536.621,5d3.6s2,4F,3/2,,,1/2,4,2,,,L6520,
233.55077,233.55073,0.00022,42817.243,4,,,19637.309,62454.559,,,5/2,,,3/2,6,4,,,L11762,
233.59174,233.591723,0.000038,42809.733,20,,,16589.603,59399.339,,,7/2,,,9/2,8,10,,,L11762,
233.62630,233.62633,0.00011,42803.401,5,,,25209.233,68012.627,,,9/2,,,11/2,10,12,,,L11762,
233.66482,233.66478,0.00011,42796.345,8,,,22194.031,64990.383,,,7/2,,,5/2,8,6,,,L11762,
233.67408,233.67429,0.00033,42794.649,2,,,30632.927,73427.537,,,9/2,,,7/2,10,8,,,L11762,
233.6905,233.68840,0.00109,42791.64,9,,,23234.778,66026.803,,,9/2,,,7/2,10,8,,,L6520,
233.7193,233.71809,0.00109,42786.36,15,,,28377.585,71164.174,,,11/2,,,11/2,12,12,,,L6520,
233.74315,233.742710,0.000437,42782.002,44w,,,17436.932,60219.015,5d4.(3H).6s,4H,11/2,,,11/2,12,12,,,L11762,
233.85114,233.851124,0.000027,42762.247,27,,,14967.745,57729.994,,,5/2,,,7/2,6,8,,,L11762,
233.88273,233.88276,0.00027,42756.470,3,,,22139.861,64896.325,5d4.(3F2).6s,4F,5/2,,,7/2,6,8,,,L11762,
233.9285,233.92848,0.00109,42748.11,3,,,23955.349,66703.457,,,11/2,,,11/2,12,12,,,L6520,
233.98778,233.987767,0.000022,42737.275,36,,,10592.485,53329.762,,,3/2,,,3/2,4,4,,,L11762,
234.04346,234.04341,0.00011,42727.107,8,,,19403.991,62131.107,,,1/2,,,1/2,2,2,,,L11762,
234.04501,234.045197,0.000110,42726.824,5,,,8711.274,51438.064,5d3.6s2,4F,3/2,,,5/2,4,6,,,L11762,
234.05342,234.053442,0.000383,42725.289,2,,,11301.024,54026.309,5d3.6s2,4F,5/2,,,5/2,6,6,,,L11762,
234.06175,234.061758,0.000038,42723.768,19,,,16553.087,59276.854,5d4.(3H).6s,4H,9/2,,,7/2,10,8,,,L11762,
234.13839,234.13840,0.00008,42709.784,9,,,15146.977,57856.759,5d4.(3H).6s,4H,7/2,,,5/2,8,6,,,L11762,
234.17066,234.17069,0.00022,42703.899,3,,,8832.728,51536.621,,,1/2,,,1/2,2,2,,,L11762,
234.17936,234.17946,0.00003,42702.312,26,,,22194.031,64896.325,,,7/2,,,7/2,8,8,,,L11762,
234.208531,234.208536,0.000011,42696.9930,117,,,4716.278,47413.270,5d4.(5D).6s,6D,7/2,,,5/2,8,6,,,L11762,
234.21434,234.21432,0.00004,42695.934,16,,,19637.309,62333.247,,,5/2,,,5/2,6,6,,,L11762,
234.22425,234.22452,0.00038,42694.128,2,,,23450.418,66144.496,5d4.(3D).6s,4D,5/2,,,5/2,6,6,,,L11762,
234.26199,234.261981,0.000060,42687.250,12,,,16589.603,59276.854,,,7/2,,,7/2,8,8,,,L11762,
234.38797,234.38794,0.00011,42664.306,8,,,22139.861,64804.173,5d4.(3F2).6s,4F,5/2,,,3/2,6,4,,,L11762,
234.41831,234.418309,0.000016,42658.783,54,,,26929.008,69587.792,5d4.(1I).6s,2I,11/2,,,11/2,12,12,,,L11762,
234.421447,234.421452,0.000011,42658.2129,109,,,28187.578,70845.790,5d4.(1I).6s,2I,13/2,5d3.(2H).6s.(3H).6p,4I*,15/2,14,16,,,L11762,
234.4338,234.43409,0.00110,42655.97,5,,,18000.627,60656.540,,,7/2,,,5/2,8,6,,,L6520,
234.55792,234.55794,0.00007,42633.392,12,,,30632.927,73266.317,,,9/2,,,11/2,10,12,,,L11762,
234.64358,234.643729,0.000385,42617.829,2,,,14634.336,57252.138,5d4.(5D).6s,4D,3/2,,,5/2,4,6,,,L11762,
234.71050,234.71049,0.00028,42605.678,3,,,31100.286,73705.965,5d5,2I,11/2,,,9/2,12,10,,,L11762,
234.75698,234.75697,0.00008,42597.243,13,,,23046.724,65643.968,,,7/2,,,7/2,8,8,,,L11762,
234.83536,234.835404,0.000165,42583.026,4,,,15146.977,57729.994,5d4.(3H).6s,4H,7/2,,,7/2,8,8,,,L11762,
234.87201,234.87198,0.00004,42576.380,16,,,23450.418,66026.803,5d4.(3D).6s,4D,5/2,,,7/2,6,8,,,L11762,
234.87448,234.87452,0.00022,42575.932,3,,,18990.929,61566.854,,,3/2,,,5/2,4,6,,,L11762,
234.996955,234.996954,0.000011,42553.7429,65,,,20534.191,63087.934,,,11/2,,,13/2,12,14,,,L11762,
235.05540,235.05544,0.00006,42543.161,16,,,8711.274,51254.429,5d3.6s2,4F,3/2,,,3/2,4,4,,,L11762,
235.10743,235.10741,0.00003,42533.748,26,,,20455.888,62989.639,5d4.(3F2).6s,4F,3/2,,,5/2,4,6,,,L11762,
235.15645,235.15643,0.00017,42524.881,5,,,28377.585,70902.470,,,11/2,,,9/2,12,10,,,L11762,
235.17568,235.175656,0.000072,42521.403,10,,,20039.682,62561.090,,,7/2,,,7/2,8,8,,,L11762,
235.17786,235.177647,0.000332,42521.009,2,,,10592.485,53113.533,,,3/2,,,5/2,4,6,,,L11762,
235.22036,235.22036,0.00004,42513.326,19,,,16234.715,58748.042,,,5/2,,,3/2,6,4,,,L11762,
235.36371,235.36372,0.00004,42487.433,18,,,22502.951,64990.383,5d4.(3D).6s,4D,3/2,,,5/2,4,6,,,L11762,
235.37114,235.37109,0.00005,42486.093,14,,,20780.358,63266.459,,,9/2,,,7/2,10,8,,,L11762,
235.40434,235.404348,0.000022,42480.100,32,,,19070.550,61550.649,,,9/2,,,7/2,10,8,,,L11762,
235.43759,235.437568,0.000067,42474.101,11,,,18000.627,60474.732,,,7/2,,,5/2,8,6,,,L11762,
235.4724,235.47529,0.00111,42467.82,5?,,,23803.702,66271.003,,,7/2,,,9/2,8,10,,,L6520,
235.57069,235.570772,0.000222,42450.103,3,,,23234.778,65684.866,,,9/2,,,11/2,10,12,,,L11762,
235.71758,235.71780,0.00022,42423.649,3bl,,,18000.627,60424.237,,,7/2,,,7/2,8,8,,,L11762,
235.79792,235.79795,0.00006,42409.195,11,,,23234.778,65643.968,,,9/2,,,7/2,10,8,,,L11762,
235.8643,235.86350,0.00111,42397.26,3,,,20039.682,62437.086,,,7/2,,,9/2,8,10,,,L6520,
235.95381,235.953794,0.000017,42381.177,61,2.53e+07,B,3172.473,45553.652,5d4.(5D).6s,6D,5/2,,,3/2,6,4,,T7162,L11762,
236.02191,236.02194,0.00011,42368.948,8,,,24804.612,67173.555,,,7/2,,,5/2,8,6,,,L11762,
236.19090,236.190781,0.000061,42338.634,13,,,16553.087,58891.742,5d4.(3H).6s,4H,9/2,,,11/2,10,12,,,L11762,
236.28266,236.28264,0.00004,42322.192,22,,,22194.031,64516.226,,,7/2,,,9/2,8,10,,,L11762,
236.31921,236.319165,0.000056,42315.646,14,,,23955.349,66271.003,,,11/2,,,9/2,12,10,,,L11762,
236.32443,236.32395,0.00223,42314.711,3w,,,13173.337,55488.134,5d4.(5D).6s,4D,1/2,5d3.(4P).6s.(5P).6p,6P*,3/2,2,4,,,L11762,
236.39010,236.390329,0.000112,42302.955,6,,,16234.715,58537.630,,,5/2,,,7/2,6,8,,,L11762,
236.39976,236.39979,0.00006,42301.228,12,,,22502.951,64804.173,5d4.(3D).6s,4D,3/2,,,3/2,4,4,,,L11762,
236.41774,236.417747,0.000022,42298.010,40,,,14634.336,56932.345,5d4.(5D).6s,4D,3/2,,,3/2,4,4,,,L11762,
236.4433,236.44259,0.00112,42293.43,3,,,20039.682,62333.247,,,7/2,,,5/2,8,6,,,L6520,
236.46015,236.46016,0.00011,42290.424,7,,,19276.431,61566.854,,,5/2,,,5/2,6,6,,,L11762,
236.462359,236.462364,0.000011,42290.0288,61,,,19070.550,61360.578,,,9/2,,,9/2,10,10,,,L11762,
236.493876,236.493876,0.000006,42284.3929,134,,,14967.745,57252.138,,,5/2,,,5/2,6,6,,,L11762,
236.52906,236.529083,0.000224,42278.102,5,,,18000.627,60278.726,,,7/2,,,9/2,8,10,,,L11762,
236.55995,236.55991,0.00022,42272.582,3,,,26226.897,68499.486,,,5/2,,,3/2,6,4,,,L11762,
236.56994,236.57003,0.00017,42270.797,4,,,28631.688,70902.470,,,7/2,,,9/2,8,10,,,L11762,
236.65416,236.65429,0.00011,42255.754,8,,,19070.550,61326.281,,,9/2,,,7/2,10,8,,,L11762,
236.73880,236.738798,0.000112,42240.646,8,,,14634.336,56874.983,5d4.(5D).6s,4D,3/2,,,5/2,4,6,,,L11762,
236.7834,236.78546,0.00112,42232.69,25bl,,,14857.160,57089.482,,,9/2,,,9/2,10,10,,,L6520,
236.85054,236.85054,0.00005,42220.719,14,,,23234.778,65455.496,,,9/2,,,7/2,10,8,,,L11762,
236.8736,236.87203,0.00112,42216.60,3*,,,22139.861,64356.750,5d4.(3F2).6s,4F,5/2,,,7/2,6,8,,,L6520,
236.8736,236.87203,0.00112,42216.60,3*,,,26226.897,68443.785,,,5/2,,,5/2,6,6,,,L6520,
236.90774,236.907727,0.000028,42210.525,30,,,10592.485,52803.012,,,3/2,,,3/2,4,4,,,L11762,
237.00280,237.00305,0.00022,42193.594,3,,,23450.418,65643.968,5d4.(3D).6s,4D,5/2,,,7/2,6,8,,,L11762,
237.04475,237.04459,0.00011,42186.127,6,,,20780.358,62966.514,,,9/2,,,11/2,10,12,,,L11762,
237.047298,237.047303,0.000011,42185.6739,62,,,6147.085,48332.758,5d4.(5D).6s,6D,9/2,5d3.(4F).6s.(5F).6p,6G*,11/2,10,12,,,L11762,
237.06790,237.06812,0.00004,42182.009,18*,,,20534.191,62716.159,,,11/2,5d3.(4P).6s.(5P).6p,6D*,9/2,12,10,,,L11762,
237.06790,237.06815,0.00004,42182.009,18*,,,24991.591,67173.555,,,3/2,,,5/2,4,6,,,L11762,
237.076464,237.076464,0.000006,42180.4840,177,,,20534.191,62714.675,,,11/2,,,13/2,12,14,,,L11762,
237.09727,237.09736,0.00011,42176.782,5,,,26929.008,69105.775,5d4.(1I).6s,2I,11/2,,,9/2,12,10,,,L11762,
237.13393,237.133925,0.000039,42170.262,37*,,,19070.550,61240.813,,,9/2,,,11/2,10,12,,,L11762,
237.13393,237.13398,0.00004,42170.262,37*,,,22139.861,64310.114,5d4.(3F2).6s,4F,5/2,,,5/2,6,6,,,L11762,
237.17634,237.17635,0.00017,42162.722,5,,,22194.031,64356.750,,,7/2,,,7/2,8,8,,,L11762,
237.19278,237.192765,0.000079,42159.799,9,,,19442.466,61602.268,5d4.(3H).6s,4H,13/2,,,13/2,14,14,,,L11762,
237.26488,237.264862,0.000028,42146.988,29,,,19442.466,61589.457,5d4.(3H).6s,4H,13/2,,,11/2,14,12,,,L11762,
237.33000,237.32999,0.00004,42135.423,20,,,26226.897,68362.322,,,5/2,,,7/2,6,8,,,L11762,
237.33308,237.333071,0.000028,42134.876,30,,,16553.087,58687.965,5d4.(3H).6s,4H,9/2,,,9/2,10,10,,,L11762,
237.41700,237.41684,0.00023,42119.982,4,,,16589.603,58709.614,,,7/2,,,7/2,8,8,,,L11762,
237.43917,237.43899,0.00023,42116.050,3,,,22194.031,64310.114,,,7/2,,,5/2,8,6,,,L11762,
237.49559,237.49553,0.00017,42106.045,5,,,26929.008,69035.063,5d4.(1I).6s,2I,11/2,5d3.(2H).6s.(3H).6p,4I*,13/2,12,14,,,L11762,
237.51627,237.516258,0.000017,42102.380,52,,,16234.715,58337.096,,,5/2,,,5/2,6,6,,,L11762,
237.53891,237.538933,0.000169,42098.366,4,,,16589.603,58687.965,,,7/2,,,9/2,8,10,,,L11762,
237.56669,237.56667,0.00017,42093.444,5,,,24804.612,66898.059,,,7/2,,,7/2,8,8,,,L11762,
237.57614,237.576146,0.000023,42091.769,35,,,23234.778,65326.546,,,9/2,,,11/2,10,12,,,L11762,
237.78915,237.78915,0.00003,42054.064,20,,,13434.070,55488.134,,,5/2,5d3.(4P).6s.(5P).6p,6P*,3/2,6,4,,,L11762,
237.81296,237.81298,0.00011,42049.852,7,,,19276.431,61326.281,,,5/2,,,7/2,6,8,,,L11762,
237.88537,237.885384,0.000023,42037.054,34,,,11301.024,53338.075,5d3.6s2,4F,5/2,,,7/2,6,8,,,L11762,
237.93248,237.932436,0.000045,42028.730,20,,,11301.024,53329.762,5d3.6s2,4F,5/2,,,3/2,6,4,,,L11762,
238.0189,238.01843,0.00113,42013.47,3,,,22194.031,64207.585,,,7/2,,,9/2,8,10,,,L6520,
238.02905,238.02905,0.00006,42011.679,13,,,24804.612,66816.290,,,7/2,,,9/2,8,10,,,L11762,
238.07456,238.07439,0.00023,42003.648,4,,,25169.877,67173.555,,,3/2,,,5/2,4,6,,,L11762,
238.08797,238.08798,0.00006,42001.281,13,,,10592.485,52593.766,,,3/2,,,1/2,4,2,,,L11762,
238.10275,238.10277,0.00011,41998.675,9,,,20455.888,62454.559,5d4.(3F2).6s,4F,3/2,,,3/2,4,4,,,L11762,
238.14202,238.142005,0.000113,41991.750,6,,,18000.627,59992.379,,,7/2,,,5/2,8,6,,,L11762,
238.17863,238.178606,0.000113,41985.296,6,,,19070.550,61055.849,,,9/2,,,9/2,10,10,,,L11762,
238.18290,238.182895,0.000068,41984.543,11,,,16553.087,58537.630,5d4.(3H).6s,4H,9/2,,,7/2,10,8,,,L11762,
238.20578,238.205794,0.000062,41980.509,13,,,13411.939,55392.446,5d3.6s2,4F,7/2,,,9/2,8,10,,,L11762,
238.21279,238.21288,0.00011,41979.274,8,,,30618.045,72597.303,,,5/2,,,7/2,6,8,,,L11762,
238.24962,238.24967,0.00011,41972.784,6,,,26526.710,68499.486,5d5,4P,1/2,,,3/2,2,4,,,L11762,
238.29618,238.296088,0.000114,41964.583,6,,,14967.745,56932.345,,,5/2,,,3/2,6,4,,,L11762,
238.30856,238.308541,0.000023,41962.403,34,,,17436.932,59399.339,5d4.(3H).6s,4H,11/2,,,9/2,12,10,,,L11762,
238.34168,238.341706,0.000023,41956.572,31,,,23046.724,65003.292,,,7/2,,,9/2,8,10,,,L11762,
238.41512,238.41506,0.00034,41943.649,3,,,23046.724,64990.383,,,7/2,,,5/2,8,6,,,L11762,
238.42162,238.421620,0.000171,41942.505,5,,,15146.977,57089.482,5d4.(3H).6s,4H,7/2,,,9/2,8,10,,,L11762,
238.47525,238.475294,0.000068,41933.072,10,,,18000.627,59933.692,,,7/2,,,7/2,8,8,,,L11762,
238.55420,238.55400,0.00057,41919.195,60p,,,31347.087,73266.317,5d5,2I,13/2,,,11/2,14,12,,,L11762,
238.58754,238.58752,0.00040,41913.338,2,,,19637.309,61550.649,,,5/2,,,7/2,6,8,,,L11762,
238.59836,238.598328,0.000017,41911.436,41,,,14857.160,56768.602,,,9/2,,,7/2,10,8,,,L11762,
238.60580,238.60556,0.00028,41910.129,19*,,,14634.336,56544.508,5d4.(5D).6s,4D,3/2,5d3.(4P).6s.(5P).6p,6P*,5/2,4,6,,,L11762,
238.60580,238.60600,0.00028,41910.129,19*,,,18990.929,60901.023,,,3/2,,,5/2,4,6,,,L11762,
238.62227,238.622264,0.000023,41907.238,35,,,14967.745,56874.983,,,5/2,,,5/2,6,6,,,L11762,
238.64702,238.646996,0.000051,41902.891,14,,,20534.191,62437.086,,,11/2,,,9/2,12,10,,,L11762,
238.71675,238.71675,0.00005,41890.651,14,,,22139.861,64030.511,5d4.(3F2).6s,4F,5/2,,,5/2,6,6,,,L11762,
238.72759,238.72757,0.00046,41888.749,2,,,31538.785,73427.537,,,5/2,,,7/2,6,8,,,L11762,
238.84274,238.842913,0.000171,41868.554,5,,,18000.627,59869.150,,,7/2,,,7/2,8,8,,,L11762,
238.92552,238.92553,0.00006,41854.047,12,,,26158.581,68012.627,5d5,4G,9/2,,,11/2,10,12,,,L11762,
238.95088,238.95090,0.00017,41849.605,5,,,23046.724,64896.325,,,7/2,,,7/2,8,8,,,L11762,
238.95263,238.95264,0.00011,41849.299,8,,,23450.418,65299.715,5d4.(3D).6s,4D,5/2,,,3/2,6,4,,,L11762,
238.99870,238.99870,0.00006,41841.232,11,,,19276.431,61117.662,,,5/2,,,3/2,6,4,,,L11762,
239.05129,239.05132,0.00003,41832.027,24,,,27273.753,69105.775,,,7/2,,,9/2,8,10,,,L11762,
239.10433,239.10433,0.00011,41822.747,9,,,29341.426,71164.174,,,9/2,,,11/2,10,12,,,L11762,
239.109855,239.109855,0.000011,41821.7810,110,6.69e+07,B,7420.261,49242.042,5d5,6S,5/2,,,5/2,6,6,,T7162,L11762,
239.12337,239.12335,0.00011,41819.418,7,,,25209.233,67028.654,,,9/2,,,9/2,10,10,,,L11762,
239.16035,239.160350,0.000017,41812.952,42,,,28187.578,70000.529,5d4.(1I).6s,2I,13/2,5d3.(2H).6s.(3H).6p,4H*,13/2,14,14,,,L11762,
239.19346,239.19346,0.00011,41807.162,7,,,22502.951,64310.114,5d4.(3D).6s,4D,3/2,,,5/2,4,6,,,L11762,
239.20212,239.20209,0.00006,41805.650,12,,,26929.008,68734.663,5d4.(1I).6s,2I,11/2,,,9/2,12,10,,,L11762,
239.22954,239.229545,0.000401,41800.857,2,,,14967.745,56768.602,,,5/2,,,7/2,6,8,,,L11762,
239.24397,239.243911,0.000063,41798.337,12,,,19442.466,61240.813,5d4.(3H).6s,4H,13/2,,,11/2,14,12,,,L11762,
239.365717,239.365712,0.000006,41777.0770,231,2.28e+07,B,4716.278,46493.356,5d4.(5D).6s,6D,7/2,5d3.(4F).6s.(5F).6p,6G*,9/2,8,10,,T7162,L11762,
239.38922,239.38922,0.00003,41772.976,29,,,16234.715,58007.690,,,5/2,,,3/2,6,4,,,L11762,
239.41499,239.414790,0.000115,41768.478,9p,,,23234.778,65003.292,,,9/2,,,9/2,10,10,,,L11762,
239.4483,239.44775,0.00115,41762.66,5bl,,,10592.485,52355.250,,,3/2,5d4.(5D).6p,4D*,1/2,4,2,,,L6520,
239.48840,239.488399,0.000017,41755.676,52,,,14857.160,56612.836,,,9/2,,,7/2,10,8,,,L11762,
239.51840,239.518371,0.000052,41750.446,15,,,13411.939,55162.390,5d3.6s2,4F,7/2,,,5/2,8,6,,,L11762,
239.53520,239.535342,0.000115,41747.517,7,,,16589.603,58337.096,,,7/2,,,5/2,8,6,,,L11762,
239.57601,239.57602,0.00008,41740.406,9,,,22139.861,63880.265,5d4.(3F2).6s,4F,5/2,,,5/2,6,6,,,L11762,
239.58304,239.583014,0.000057,41739.181,14,5.83e+06,B,3172.473,44911.659,5d4.(5D).6s,6D,5/2,,,3/2,6,4,,T7162,L11762,
239.6115,239.61052,0.00115,41734.23,3,,,23234.778,64969.172,,,9/2,,,11/2,10,12,,,L6520,
239.63852,239.638527,0.000115,41729.517,9,,,23955.349,65684.866,,,11/2,,,11/2,12,12,,,L11762,
239.64540,239.645401,0.000023,41728.321,37,,,13434.070,55162.390,,,5/2,,,5/2,6,6,,,L11762,
239.69492,239.694773,0.000747,41719.700,18bl*,,,8711.274,50430.999,5d3.6s2,4F,3/2,,,3/2,4,4,,,L11762,
239.69492,239.69577,0.00075,41719.700,18bl*,,,22535.610,64255.162,,,1/2,,,3/2,2,4,,,L11762,
239.780933,239.780921,0.000006,41704.7338,294,5.24e+07,B,3172.473,44877.209,5d4.(5D).6s,6D,5/2,5d4.(5D).6p,6F*,7/2,6,8,,T7162,L11762,
239.783727,239.783732,0.000006,41704.2480,421,,,7420.261,49124.508,5d5,6S,5/2,,,7/2,6,8,,,L11762,
239.87142,239.87159,0.00115,41689.002,44bl,,,19637.309,61326.281,,,5/2,,,7/2,6,8,,,L11762,
239.88732,239.88735,0.00005,41686.238,14,,,22194.031,63880.265,,,7/2,,,5/2,8,6,,,L11762,
239.93872,239.93871,0.00017,41677.308,4,,,23803.702,65481.012,,,7/2,5d3.(4P).6s.(5P).6p,6S*,5/2,8,6,,,L11762,
240.00611,240.00608,0.00003,41665.606,25,,,18990.929,60656.540,,,3/2,,,5/2,4,6,,,L11762,
240.0288,240.02949,0.00115,41661.68,9d,,,23234.778,64896.325,,,9/2,,,7/2,10,8,,,L6520,
240.08553,240.08570,0.00012,41651.824,7,,,23803.702,65455.496,,,7/2,,,7/2,8,8,,,L11762,
240.10539,240.10537,0.00017,41648.378,5,,,22139.861,63788.242,5d4.(3F2).6s,4F,5/2,,,7/2,6,8,,,L11762,
240.12432,240.124340,0.000040,41645.095,19,,,14967.745,56612.836,,,5/2,,,7/2,6,8,,,L11762,
240.25731,240.25730,0.00007,41622.043,11,,,16234.715,57856.759,,,5/2,,,5/2,6,6,,,L11762,
240.25974,240.259721,0.000069,41621.622,11,,,15146.977,56768.602,5d4.(3H).6s,4H,7/2,,,7/2,8,8,,,L11762,
240.32110,240.32111,0.00009,41610.995,9,,,13411.939,55022.932,5d3.6s2,4F,7/2,,,7/2,8,8,,,L11762,
240.38013,240.38017,0.00007,41600.776,12,,,11301.024,52901.794,5d3.6s2,4F,5/2,,,7/2,6,8,,,L11762,
240.39461,240.394607,0.000029,41598.271,29,,,8832.728,50430.999,,,1/2,,,3/2,2,4,,,L11762,
240.41805,240.41807,0.00005,41594.214,15,,,22194.031,63788.242,,,7/2,,,7/2,8,8,,,L11762,
240.4922,240.49399,0.00116,41581.40,5d,1.55e+06,B,8711.274,50292.354,5d3.6s2,4F,3/2,5d3.(4F).6s.(5F).6p,6D*,5/2,4,6,,T7162,L6520,
240.49959,240.49959,0.00003,41580.112,25,,,28631.688,70211.800,,,7/2,,,7/2,8,8,,,L11762,
240.5195,240.51896,0.00116,41576.68,3,,,14967.745,56544.508,,,5/2,5d3.(4P).6s.(5P).6p,6P*,5/2,6,6,,,L6520,
240.60038,240.600473,0.000052,41562.694,16,8.65e+06,B,7420.261,48982.939,5d5,6S,5/2,5d3.(4F).6s.(5F).6p,6D*,3/2,6,4,,T7162,L11762,
240.60993,240.60993,0.00007,41561.045,10,,,29341.426,70902.470,,,9/2,,,9/2,10,10,,,L11762,
240.63622,240.636306,0.000174,41556.504,4,,,14857.160,56413.649,,,9/2,,,9/2,10,10,,,L11762,
240.67086,240.671008,0.000174,41550.523,5,,,20780.358,62330.855,,,9/2,,,9/2,10,10,,,L11762,
240.85121,240.851213,0.000029,41519.409,27,,,14857.160,56376.569,,,9/2,,,11/2,10,12,,,L11762,
240.90020,240.90019,0.00004,41510.966,20,,,20039.682,61550.649,,,7/2,,,7/2,8,8,,,L11762,
240.99124,240.991270,0.000116,41495.284,7,,,16234.715,57729.994,,,5/2,,,7/2,6,8,,,L11762,
240.99505,240.99507,0.00003,41494.628,23,,,10592.485,52087.110,,,3/2,,,5/2,4,6,,,L11762,
240.99734,240.99740,0.00012,41494.233,7,,,25209.233,66703.457,,,9/2,,,11/2,10,12,,,L11762,
241.07799,241.07799,0.00023,41480.352,3,,,19637.309,61117.662,,,5/2,,,3/2,6,4,,,L11762,
241.11457,241.114596,0.000017,41474.059,46,,,31347.087,72821.142,5d5,2I,13/2,5d4.(1I).6p,2K*,15/2,14,16,,,L11762,
241.1638,241.16225,0.00116,41465.59,5,,,15146.977,56612.836,5d4.(3H).6s,4H,7/2,,,7/2,8,8,,,L6520,
