obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""497.3776""","=""0.0020""","=""497.3754""","=""0.0012""","=""460""","=""2.8e+06""",D,"=""113884.919""","=""133984.85""","=""5p2""","=""1D""","=""2""","=""5s.5f""","=""1F*""","=""3""",,"=""T8104""","=""L3548c128""",
"=""498.376""","=""0.005""","=""498.3704""","=""0.0012""","=""74""","=""1.9e+05""",D,"=""113884.919""","=""133944.72""","=""5p2""","=""1D""","=""2""","=""5s.5f""","=""3F*""","=""3""",,"=""T8104""","=""L3548c128""",
"=""""","=""""","=""500.676""","=""0.003""","=""""","=""3.8e+06""",D+,"=""126670.945""","=""146638.37""","=""5s.6d""","=""1D""","=""2""","=""5s.9f""","=""1F*""","=""3""",,"=""T9131""","=""""",
"=""""","=""""","=""502.8874""","=""0.0020""","=""m""","=""""",,"=""126932.875""","=""146812.50""","=""5s.7p""","=""3P*""","=""0""","=""5s.11d""","=""3D""","=""1""",,"=""""","=""L3548""",
"=""504.393""","=""0.005""","=""504.3913""","=""0.0023""","=""170bl""","=""""",,"=""126994.890""","=""146815.24""","=""5s.7p""","=""3P*""","=""1""","=""5s.11d""","=""3D""","=""2""",,"=""""","=""L3548c126""",
"=""504.4623""","=""0.0025""","=""504.4611""","=""0.0020""","=""100bl""","=""""",,"=""126994.890""","=""146812.50""","=""5s.7p""","=""3P*""","=""1""","=""5s.11d""","=""3D""","=""1""",,"=""""","=""L3548c126""",
"=""509.9500""","=""0.0013""","=""509.9504""","=""0.0010""","=""33""","=""4.1e+05""",D+,"=""126932.875""","=""146537.16""","=""5s.7p""","=""3P*""","=""0""","=""5s.12s""","=""3S""","=""1""",,"=""T9131""","=""L3548c126""",
"=""510.936""","=""0.005""","=""510.934""","=""0.003""","=""140""","=""""",,"=""127254.067""","=""146820.60""","=""5s.7p""","=""3P*""","=""2""","=""5s.11d""","=""3D""","=""3""",,"=""""","=""L3548c126""",
"=""511.075""","=""0.005""","=""511.0744""","=""0.0024""","=""30""","=""""",,"=""127254.067""","=""146815.24""","=""5s.7p""","=""3P*""","=""2""","=""5s.11d""","=""3D""","=""2""",,"=""""","=""L3548c126""",
"=""511.2234""","=""0.0013""","=""511.2234""","=""0.0010""","=""31""","=""4.6e+05""",D+,"=""121289.53""","=""140845.00""","=""5p2""","=""1S""","=""0""","=""5s.9p""","=""1P*""","=""1""",,"=""T9131""","=""L3548c126""",
"=""511.510""","=""0.003""","=""511.5109""","=""0.0013""","=""800""","=""""",,"=""123642.95""","=""143187.43""","=""5s.4f""","=""3F*""","=""2""","=""5s<1/2,F=5>.7g""","=""""","=""""",E2,"=""""","=""L3548c131""",
"=""""","=""""","=""511.5687""","=""0.0010""","=""""","=""1.1e+06""",D+,"=""126994.890""","=""146537.16""","=""5s.7p""","=""3P*""","=""1""","=""5s.12s""","=""3S""","=""1""",,"=""T9131""","=""""",
"=""511.606""","=""0.003""","=""511.6041""","=""0.0013""","=""590""","=""""",,"=""123642.95""","=""143183.87""","=""5s.4f""","=""3F*""","=""2""","=""5s<1/2,F=4>.7g""","=""""","=""""",,"=""""","=""L3548c128""",
"=""511.647""","=""0.003""","=""511.6456""","=""0.0013""","=""350""","=""""",,"=""123648.096""","=""143187.43""","=""5s.4f""","=""3F*""","=""3""","=""5s<1/2,F=5>.7g""","=""""","=""""",,"=""""","=""L3548c128""",
"=""511.7392""","=""0.0021""","=""511.7388""","=""0.0013""","=""810""","=""""",,"=""123648.096""","=""143183.87""","=""5s.4f""","=""3F*""","=""3""","=""5s<1/2,F=4>.7g""","=""""","=""""",,"=""""","=""L3548c128""",
"=""512.0839""","=""0.0021""","=""512.0847""","=""0.0013""","=""960""","=""""",,"=""123664.85""","=""143187.43""","=""5s.4f""","=""3F*""","=""4""","=""5s<1/2,F=5>.7g""","=""""","=""""",,"=""""","=""L3548c128""",
"=""512.1768""","=""0.0021""","=""512.1781""","=""0.0013""","=""880""","=""""",,"=""123664.85""","=""143183.87""","=""5s.4f""","=""3F*""","=""4""","=""5s<1/2,F=4>.7g""","=""""","=""""",,"=""""","=""L3548c131""",
"=""512.986""","=""0.005""","=""512.9865""","=""0.0013""","=""710""","=""""",,"=""123699.170""","=""143187.43""","=""5s.4f""","=""1F*""","=""3""","=""5s<1/2,F=5>.7g""","=""""","=""""",,"=""""","=""L3548c128""",
"=""513.078""","=""0.005""","=""513.0802""","=""0.0013""","=""240""","=""""",,"=""123699.170""","=""143183.87""","=""5s.4f""","=""1F*""","=""3""","=""5s<1/2,F=4>.7g""","=""""","=""""",,"=""""","=""L3548c131""",
"=""""","=""""","=""515.854""","=""0.005""","=""""","=""3.0e+05""",D+,"=""121442.541""","=""140822.48""","=""5s.7s""","=""3S""","=""1""","=""5s.9p""","=""3P*""","=""2""",,"=""T9131""","=""""",
"=""517.541""","=""0.003""","=""517.5394""","=""0.0024""","=""200""","=""""",,"=""127573.319""","=""146890.14""","=""5s.7p""","=""1P*""","=""1""","=""5s.11d""","=""1D""","=""2""",,"=""""","=""L3548c126""",
"=""518.4455""","=""0.0013""","=""518.4446""","=""0.0008""","=""160""","=""2.0e+06""",D+,"=""127254.067""","=""146537.16""","=""5s.7p""","=""3P*""","=""2""","=""5s.12s""","=""3S""","=""1""",,"=""T9131""","=""L3548c126""",
"=""525.3498""","=""0.0014""","=""525.3495""","=""0.0014""","=""48""","=""9.e+05""",E,"=""127573.319""","=""146602.97""","=""5s.7p""","=""1P*""","=""1""","=""5s.12s""","=""1S""","=""0""",,"=""T9131""","=""L3548c126""",
"=""525.816""","=""0.006""","=""525.816""","=""0.004""","=""26""","=""""",,"=""126670.945""","=""145683.72""","=""5s.6d""","=""1D""","=""2""","=""5s.11p""","=""1P*""","=""1""",,"=""""","=""L3548c126""",
"=""530.94926""","=""0.00017""","=""530.94926""","=""0.00017""","=""550""","=""2.6e+06""",D,"=""107841.992""","=""126670.945""","=""5s.6p""","=""3P*""","=""1""","=""5s.6d""","=""1D""","=""2""",,"=""T8104""","=""L9805c113""",
"=""540.254""","=""0.003""","=""540.2539""","=""0.0018""","=""110""","=""""",,"=""126994.890""","=""145499.56""","=""5s.7p""","=""3P*""","=""1""","=""5s.10d""","=""1D""","=""2""",,"=""""","=""L3548c126""",
"=""541.165""","=""0.006""","=""541.165""","=""0.003""","=""130""","=""2.4e+06""",E,"=""126670.945""","=""145144.45""","=""5s.6d""","=""1D""","=""2""","=""5s.8f""","=""1F*""","=""3""",,"=""T9131""","=""L3548c126""",
"=""541.709""","=""0.006""","=""541.7131""","=""0.0018""","=""18""","=""""",,"=""126932.875""","=""145387.70""","=""5s.7p""","=""3P*""","=""0""","=""5s.10d""","=""3D""","=""2""",E2,"=""""","=""L3548c126""",
"=""541.8513""","=""0.0015""","=""541.8514""","=""0.0012""","=""140""","=""3.2e+06""",D+,"=""126932.875""","=""145382.99""","=""5s.7p""","=""3P*""","=""0""","=""5s.10d""","=""3D""","=""1""",,"=""T9131""","=""L3548c126""",
"=""543.329""","=""0.006""","=""543.3258""","=""0.0012""","=""18""","=""""",,"=""126994.890""","=""145394.94""","=""5s.7p""","=""3P*""","=""1""","=""5s.10d""","=""3D""","=""3""",E2,"=""""","=""L3548c126""",
"=""543.538""","=""0.003""","=""543.5396""","=""0.0015""","=""440""","=""3.9e+06""",D+,"=""126994.890""","=""145387.70""","=""5s.7p""","=""3P*""","=""1""","=""5s.10d""","=""3D""","=""2""",,"=""T9131""","=""L3548c128""",
"=""543.6792""","=""0.0015""","=""543.6789""","=""0.0012""","=""160""","=""2.2e+06""",D+,"=""126994.890""","=""145382.99""","=""5s.7p""","=""3P*""","=""1""","=""5s.10d""","=""3D""","=""1""",,"=""T9131""","=""L3548c126""",
"=""549.674""","=""0.003""","=""549.6757""","=""0.0015""","=""110""","=""""",,"=""124742.729""","=""142930.22""","=""5s.6d""","=""3D""","=""1""","=""5s.7f""","=""3F*""","=""3""",E2,"=""""","=""L3548c126""",
"=""549.7492""","=""0.0012""","=""549.7486""","=""0.0009""","=""1000""","=""7.5e+06""",C,"=""124742.729""","=""142927.81""","=""5s.6d""","=""3D""","=""1""","=""5s.7f""","=""3F*""","=""2""",,"=""T9131""","=""L3548c128""",
"=""549.811""","=""0.003""","=""549.8098""","=""0.0021""","=""390""","=""""",,"=""124776.714""","=""142959.77""","=""5s.6d""","=""3D""","=""2""","=""5s.7f""","=""1F*""","=""3""",,"=""""","=""L3548c128""",
"=""550.311""","=""0.006""","=""550.310""","=""0.005""","=""64""","=""""",,"=""124776.714""","=""142943.23""","=""5s.6d""","=""3D""","=""2""","=""5s.7f""","=""3F*""","=""4""",E2,"=""""","=""L3548c126""",
"=""550.7053""","=""0.0018""","=""550.7048""","=""0.0015""","=""1000""","=""7.8e+06""",C,"=""124776.714""","=""142930.22""","=""5s.6d""","=""3D""","=""2""","=""5s.7f""","=""3F*""","=""3""",,"=""T9131""","=""L3548c128""",
"=""550.7772""","=""0.0012""","=""550.7779""","=""0.0009""","=""570""","=""1.4e+06""",D+,"=""124776.714""","=""142927.81""","=""5s.6d""","=""3D""","=""2""","=""5s.7f""","=""3F*""","=""2""",,"=""T9131""","=""L3548c128""",
"=""551.0884""","=""0.0012""","=""551.0883""","=""0.0012""","=""1000""","=""5.5e+06""",C,"=""127254.067""","=""145394.94""","=""5s.7p""","=""3P*""","=""2""","=""5s.10d""","=""3D""","=""3""",,"=""T9131""","=""L3548c128""",
"=""551.30057""","=""0.00021""","=""551.30060""","=""0.00021""","=""1500""","=""4.9e+06""",C,"=""105565.283""","=""123699.170""","=""5p2""","=""3P""","=""2""","=""5s.4f""","=""1F*""","=""3""",,"=""T8104""","=""L9805c113""",
"=""551.310""","=""0.003""","=""551.3083""","=""0.0015""","=""350""","=""1.4e+06""",D+,"=""127254.067""","=""145387.70""","=""5s.7p""","=""3P*""","=""2""","=""5s.10d""","=""3D""","=""2""",,"=""T9131""","=""L3548c128""",
"=""551.453""","=""0.006""","=""551.4516""","=""0.0012""","=""23""","=""1.5e+05""",D+,"=""127254.067""","=""145382.99""","=""5s.7p""","=""3P*""","=""2""","=""5s.10d""","=""3D""","=""1""",,"=""T9131""","=""L3548c126""",
"=""551.936""","=""0.006""","=""551.935""","=""0.005""","=""1100""","=""8.8e+06""",C,"=""124830.176""","=""142943.23""","=""5s.6d""","=""3D""","=""3""","=""5s.7f""","=""3F*""","=""4""",,"=""T9131""","=""L3548c128""",
"=""552.331""","=""0.003""","=""552.3314""","=""0.0015""","=""180""","=""1.0e+06""",D+,"=""124830.176""","=""142930.22""","=""5s.6d""","=""3D""","=""3""","=""5s.7f""","=""3F*""","=""3""",,"=""T9131""","=""L3548c126""",
"=""552.5965""","=""0.0015""","=""552.5965""","=""0.0012""","=""43""","=""""",,"=""126994.890""","=""145086.25""","=""5s.7p""","=""3P*""","=""1""","=""5s.11s""","=""1S""","=""0""",,"=""""","=""L3548c126""",
"=""552.8600""","=""0.0021""","=""552.8577""","=""0.0007""","=""290""","=""7.e+05""",D,"=""105565.283""","=""123648.096""","=""5p2""","=""3P""","=""2""","=""5s.4f""","=""3F*""","=""3""",,"=""T8104""","=""L9805c113""",
"=""553.016""","=""0.005""","=""553.0151""","=""0.0009""","=""33""","=""""",,"=""105565.283""","=""123642.95""","=""5p2""","=""3P""","=""2""","=""5s.4f""","=""3F*""","=""2""",,"=""""","=""L3548c126""",
"=""553.6438""","=""0.0015""","=""553.6445""","=""0.0009""","=""130""","=""8.e+05""",D+,"=""126932.875""","=""144989.99""","=""5s.7p""","=""3P*""","=""0""","=""5s.11s""","=""3S""","=""1""",,"=""T9131""","=""L3548c126""",
"=""555.5529""","=""0.0015""","=""555.5525""","=""0.0009""","=""140""","=""2.3e+06""",D+,"=""126994.890""","=""144989.99""","=""5s.7p""","=""3P*""","=""1""","=""5s.11s""","=""3S""","=""1""",,"=""T9131""","=""L3548c126""",
"=""557.688""","=""0.003""","=""557.6866""","=""0.0019""","=""1200""","=""""",,"=""127573.319""","=""145499.56""","=""5s.7p""","=""1P*""","=""1""","=""5s.10d""","=""1D""","=""2""",,"=""""","=""L3548c128""",
"=""561.189""","=""0.003""","=""561.1884""","=""0.0016""","=""28""","=""3.2e+05""",D+,"=""127573.319""","=""145387.70""","=""5s.7p""","=""1P*""","=""1""","=""5s.10d""","=""3D""","=""2""",,"=""T9131""","=""L3548c126""",
"=""563.6733""","=""0.0016""","=""563.6710""","=""0.0010""","=""140""","=""4.0e+06""",D+,"=""127254.067""","=""144989.99""","=""5s.7p""","=""3P*""","=""2""","=""5s.11s""","=""3S""","=""1""",,"=""T9131""","=""L3548c126""",
"=""570.8486""","=""0.0016""","=""570.8483""","=""0.0013""","=""270""","=""""",,"=""127573.319""","=""145086.25""","=""5s.7p""","=""1P*""","=""1""","=""5s.11s""","=""1S""","=""0""",,"=""""","=""L3548c126""",
"=""572.1807""","=""0.0016""","=""572.1806""","=""0.0013""","=""130""","=""""",,"=""123372.848""","=""140845.00""","=""5s.7s""","=""1S""","=""0""","=""5s.9p""","=""1P*""","=""1""",,"=""""","=""L3548c126""",
"=""575.8184""","=""0.0017""","=""575.8194""","=""0.0013""","=""32""","=""""",,"=""123372.848""","=""140734.59""","=""5s.7s""","=""1S""","=""0""","=""5s.9p""","=""3P*""","=""1""",,"=""""","=""L3548c126""",
"=""585.31713""","=""0.00010""","=""585.31709""","=""0.00010""","=""3400""","=""6.3e+07""",B,"=""107662.707""","=""124742.729""","=""5s.6p""","=""3P*""","=""0""","=""5s.6d""","=""3D""","=""1""",,"=""T8104""","=""L9805c113""",
"=""590.33920""","=""0.00010""","=""590.33916""","=""0.00010""","=""9000""","=""8.1e+07""",B,"=""107841.992""","=""124776.714""","=""5s.6p""","=""3P*""","=""1""","=""5s.6d""","=""3D""","=""2""",,"=""T8104""","=""L9805c113""",
"=""591.52623""","=""0.00014""","=""591.52626""","=""0.00011""","=""1300""","=""4.5e+07""",B,"=""107841.992""","=""124742.729""","=""5s.6p""","=""3P*""","=""1""","=""5s.6d""","=""3D""","=""1""",,"=""T8104""","=""L9805c113""",
"=""591.87693""","=""0.00011""","=""591.87693""","=""0.00011""","=""5100""","=""8.4e+07""",B,"=""109780.221""","=""126670.945""","=""5s.6p""","=""1P*""","=""1""","=""5s.6d""","=""1D""","=""2""",,"=""T8104""","=""L9805c113""",
"=""606.296""","=""0.004""","=""606.2970""","=""0.0026""","=""130""","=""8.e+05""",D+,"=""126994.890""","=""143483.89""","=""5s.7p""","=""3P*""","=""1""","=""5s.9d""","=""1D""","=""2""",,"=""T9131""","=""L3548c126""",
"=""609.59333""","=""0.00019""","=""609.59333""","=""0.00019""","=""3300""","=""1.09e+08""",B,"=""108430.337""","=""124830.176""","=""5s.6p""","=""3P*""","=""2""","=""5s.6d""","=""3D""","=""3""",,"=""T8104""","=""L9805c113""",
"=""610.8706""","=""0.0019""","=""610.8689""","=""0.0011""","=""140""","=""3.7e+06""",D+,"=""126932.875""","=""143298.47""","=""5s.7p""","=""3P*""","=""0""","=""5s.9d""","=""3D""","=""1""",,"=""T9131""","=""L3548c126""",
"=""611.58707""","=""0.00015""","=""611.58707""","=""0.00011""","=""830""","=""2.7e+07""",B,"=""108430.337""","=""124776.714""","=""5s.6p""","=""3P*""","=""2""","=""5s.6d""","=""3D""","=""2""",,"=""T8104""","=""L9805c113""",
"=""612.862""","=""0.004""","=""612.86125""","=""0.00015""","=""130bl""","=""3.0e+06""",D+,"=""108430.337""","=""124742.729""","=""5s.6p""","=""3P*""","=""2""","=""5s.6d""","=""3D""","=""1""",,"=""T8104""","=""L3548c126""",
"=""612.9391""","=""0.0019""","=""612.9391""","=""0.0011""","=""160""","=""4.6e+06""",C,"=""126994.890""","=""143305.21""","=""5s.7p""","=""3P*""","=""1""","=""5s.9d""","=""3D""","=""2""",,"=""T9131""","=""L3548c126""",
"=""613.1959""","=""0.0019""","=""613.1925""","=""0.0011""","=""280""","=""2.5e+06""",D+,"=""126994.890""","=""143298.47""","=""5s.7p""","=""3P*""","=""1""","=""5s.9d""","=""3D""","=""1""",,"=""T9131""","=""L3548c126""",
"=""613.751""","=""0.008""","=""613.748""","=""0.003""","=""110""","=""3.7e+06""",D,"=""126670.945""","=""142959.77""","=""5s.6d""","=""1D""","=""2""","=""5s.7f""","=""1F*""","=""3""",,"=""T9131""","=""L3548c126""",
"=""613.988""","=""0.004""","=""613.986""","=""0.003""","=""2100""","=""""",,"=""123642.95""","=""139925.47""","=""5s.4f""","=""3F*""","=""2""","=""5s<1/2,F=5>.6g""","=""""","=""""",E2,"=""""","=""L3548c130""",
"=""614.127""","=""0.004""","=""614.126""","=""0.003""","=""1500""","=""""",,"=""123642.95""","=""139921.76""","=""5s.4f""","=""3F*""","=""2""","=""5s<1/2,F=4>.6g""","=""""","=""""",,"=""""","=""L3548c130""",
"=""614.178""","=""0.006""","=""614.180""","=""0.003""","=""160""","=""""",,"=""123648.096""","=""139925.47""","=""5s.4f""","=""3F*""","=""3""","=""5s<1/2,F=5>.6g""","=""""","=""""",,"=""""","=""L3548c130""",
"=""614.320""","=""0.006""","=""614.320""","=""0.003""","=""2100""","=""""",,"=""123648.096""","=""139921.76""","=""5s.4f""","=""3F*""","=""3""","=""5s<1/2,F=4>.6g""","=""""","=""""",,"=""""","=""L3548c130""",
"=""614.810""","=""0.006""","=""614.813""","=""0.003""","=""2100""","=""""",,"=""123664.85""","=""139925.47""","=""5s.4f""","=""3F*""","=""4""","=""5s<1/2,F=5>.6g""","=""""","=""""",,"=""""","=""L3548c130""",
"=""614.949""","=""0.006""","=""614.953""","=""0.003""","=""2200""","=""""",,"=""123664.85""","=""139921.76""","=""5s.4f""","=""3F*""","=""4""","=""5s<1/2,F=4>.6g""","=""""","=""""",,"=""""","=""L3548c130""",
"=""616.109""","=""0.008""","=""616.113""","=""0.003""","=""2000""","=""""",,"=""123699.170""","=""139925.47""","=""5s.4f""","=""1F*""","=""3""","=""5s<1/2,F=5>.6g""","=""""","=""""",,"=""""","=""L3548c130""",
"=""616.252""","=""0.006""","=""616.254""","=""0.003""","=""4100""","=""""",,"=""123699.170""","=""139921.76""","=""5s.4f""","=""1F*""","=""3""","=""5s<1/2,F=4>.6g""","=""""","=""""",,"=""""","=""L3548c130""",
"=""622.427""","=""0.008""","=""622.426""","=""0.005""","=""120""","=""6.3e+06""",C,"=""127254.067""","=""143315.78""","=""5s.7p""","=""3P*""","=""2""","=""5s.9d""","=""3D""","=""3""",,"=""T9131""","=""L3548c126""",
"=""622.8368""","=""0.0019""","=""622.8363""","=""0.0012""","=""200""","=""1.6e+06""",D+,"=""127254.067""","=""143305.21""","=""5s.7p""","=""3P*""","=""2""","=""5s.9d""","=""3D""","=""2""",,"=""T9131""","=""L3548c126""",
"=""623.100""","=""0.004""","=""623.0979""","=""0.0010""","=""130bl""","=""1.8e+05""",D+,"=""127254.067""","=""143298.47""","=""5s.7p""","=""3P*""","=""2""","=""5s.9d""","=""3D""","=""1""",,"=""T9131""","=""L3548c126""",
"=""628.340""","=""0.004""","=""628.339""","=""0.003""","=""69""","=""8.5e+06""",C,"=""127573.319""","=""143483.89""","=""5s.7p""","=""1P*""","=""1""","=""5s.9d""","=""1D""","=""2""",,"=""T9131""","=""L3548c126""",
"=""630.2636""","=""0.0020""","=""630.2644""","=""0.0012""","=""57""","=""7.e+05""",E,"=""126994.890""","=""142856.86""","=""5s.7p""","=""3P*""","=""1""","=""5s.10s""","=""1S""","=""0""",,"=""T9131""","=""L3548c126""",
"=""630.4874""","=""0.0016""","=""630.4883""","=""0.0003""","=""230""","=""2.9e+06""",D+,"=""93923.884""","=""109780.221""","=""5s.6s""","=""3S""","=""1""","=""5s.6p""","=""1P*""","=""1""",,"=""T8104""","=""L3548c130""",
"=""633.7215""","=""0.0020""","=""633.7212""","=""0.0012""","=""120""","=""8.e+05""",D+,"=""126932.875""","=""142708.324""","=""5s.7p""","=""3P*""","=""0""","=""5s.10s""","=""3S""","=""1""",,"=""T9131""","=""L3548c126""",
"=""635.474""","=""0.004""","=""635.4758""","=""0.0012""","=""110""","=""3.2e+05""",D+,"=""127573.319""","=""143305.21""","=""5s.7p""","=""1P*""","=""1""","=""5s.9d""","=""3D""","=""2""",,"=""T9131""","=""L3548c126""",
"=""636.2252""","=""0.0020""","=""636.2222""","=""0.0009""","=""230""","=""2.2e+06""",D+,"=""126994.890""","=""142708.324""","=""5s.7p""","=""3P*""","=""1""","=""5s.10s""","=""3S""","=""1""",,"=""T9131""","=""L3548c126""",
"=""643.7006""","=""0.0021""","=""643.7016""","=""0.0007""","=""95""","=""1.6e+06""",D,"=""107841.992""","=""123372.848""","=""5s.6p""","=""3P*""","=""1""","=""5s.7s""","=""1S""","=""0""",,"=""T8104""","=""L3548c126""",
"=""646.8975""","=""0.0021""","=""646.8921""","=""0.0009""","=""270""","=""3.9e+06""",D+,"=""127254.067""","=""142708.324""","=""5s.7p""","=""3P*""","=""2""","=""5s.10s""","=""3S""","=""1""",,"=""T9131""","=""L3548c126""",
"=""647.323""","=""0.004""","=""647.323""","=""0.004""","=""24bl*""","=""""",,"=""134512.23""","=""149956.21""","=""5s<1/2,F=4>.5g""","=""""","=""""","=""5s<1/2,F=4>.14h""","=""""","=""""",,"=""""","=""L3548c121""",
"=""647.335""","=""0.004""","=""647.335""","=""0.004""","=""24bl*""","=""""",,"=""134516.14""","=""149959.83""","=""5s<1/2,F=5>.5g""","=""""","=""""","=""5s<1/2,F=5>.14h""","=""""","=""""",,"=""""","=""L3548c121""",
"=""654.1180""","=""0.0021""","=""654.1179""","=""0.0013""","=""150""","=""7.e+06""",E,"=""127573.319""","=""142856.86""","=""5s.7p""","=""1P*""","=""1""","=""5s.10s""","=""1S""","=""0""",,"=""T9131""","=""L3548c126""",
"=""662.703""","=""0.004""","=""662.703""","=""0.004""","=""25bl*""","=""""",,"=""134512.23""","=""149597.77""","=""5s<1/2,F=4>.5g""","=""""","=""""","=""5s<1/2,F=4>.13h""","=""""","=""""",,"=""""","=""L3548c121""",
"=""662.716""","=""0.004""","=""662.716""","=""0.004""","=""25bl*""","=""""",,"=""134516.14""","=""149601.39""","=""5s<1/2,F=5>.5g""","=""""","=""""","=""5s<1/2,F=5>.13h""","=""""","=""""",,"=""""","=""L3548c121""",
"=""666.643""","=""0.013""","=""666.6385""","=""0.0003""","=""35""","=""2.1e+06""",C,"=""109780.221""","=""124776.714""","=""5s.6p""","=""1P*""","=""1""","=""5s.6d""","=""3D""","=""2""",,"=""T8104""","=""L3548c126""",
"=""""","=""""","=""668.1527""","=""0.0003""","=""""","=""1.5e+06""",D+,"=""109780.221""","=""124742.729""","=""5s.6p""","=""1P*""","=""1""","=""5s.6d""","=""3D""","=""1""",,"=""T8104""","=""""",
"=""675.063""","=""0.009""","=""675.059""","=""0.004""","=""67""","=""""",,"=""124776.714""","=""139586.14""","=""5s.6d""","=""3D""","=""2""","=""5s.6f""","=""1F*""","=""3""",,"=""""","=""L3548c126""",
"=""""","=""""","=""675.152""","=""0.005""","=""""","=""2.5e+05""",E,"=""121289.53""","=""136096.93""","=""5p2""","=""1S""","=""0""","=""5s.8p""","=""1P*""","=""1""",,"=""T7081""","=""""",
"=""675.188""","=""0.005""","=""675.184""","=""0.004""","=""160""","=""1.5e+07""",C+,"=""124742.729""","=""139549.42""","=""5s.6d""","=""3D""","=""1""","=""5s.6f""","=""3F*""","=""2""",,"=""T7081""","=""L3548c126""",
"=""676.591""","=""0.009""","=""676.585""","=""0.003""","=""160""","=""1.5e+07""",C+,"=""124776.714""","=""139552.75""","=""5s.6d""","=""3D""","=""2""","=""5s.6f""","=""3F*""","=""3""",,"=""T7081""","=""L3548c126""",
"=""676.736""","=""0.009""","=""676.737""","=""0.004""","=""66""","=""2.7e+06""",C+,"=""124776.714""","=""139549.42""","=""5s.6d""","=""3D""","=""2""","=""5s.6f""","=""3F*""","=""2""",,"=""T7081""","=""L3548c126""",
